file_id,gender,age,race,race4,hair_color
13583,Male,50-59,White,White,bald
29602,Female,20-29,East Asian,Asian,brown
60520,Female,20-29,Black,Black,brown
31492,Male,50-59,White,White,bald
44880,Male,30-39,White,White,brown
44709,Male,50-59,White,White,bald
22793,Female,40-49,Southeast Asian,Asian,black
58583,Male,20-29,White,White,brown
33680,Male,60-69,White,White,gray
50283,Male,0-2,White,White,blond
65823,Female,40-49,White,White,blond
50036,Male,3-9,White,Asian,brown
09402,Male,3-9,White,White,blond
59146,Male,20-29,Southeast Asian,Indian,brown
33748,Male,10-19,White,White,brown
06355,Male,40-49,White,White,brown
08244,Female,20-29,Black,Black,brown
69247,Female,70+,White,White,brown
01939,Male,50-59,White,White,brown
55418,Male,10-19,White,White,gray
60620,Female,3-9,White,White,brown
21777,Male,40-49,White,White,brown
15180,Male,10-19,White,White,brown
09137,Female,3-9,East Asian,Asian,brown
53351,Male,60-69,White,Asian,brown
60405,Male,50-59,White,White,brown
01681,Male,10-19,East Asian,Asian,black
16751,Male,20-29,Southeast Asian,Asian,bald
10687,Male,50-59,White,White,brown
40516,Male,30-39,East Asian,Asian,black
18500,Male,3-9,White,White,brown
60096,Female,3-9,White,Asian,brown
30840,Male,20-29,Black,Black,black
19236,Male,20-29,White,White,brown
58494,Female,3-9,White,White,brown
58491,Male,20-29,Latino_Hispanic,White,gray
42350,Male,40-49,White,White,black
20733,Male,50-59,Indian,White,gray
02552,Male,20-29,White,White,brown
52408,Female,70+,Black,Black,brown
32406,Male,30-39,East Asian,Asian,black
12493,Male,40-49,White,White,bald
13614,Female,0-2,East Asian,Asian,brown
03067,Male,20-29,White,White,blond
34290,Male,30-39,White,White,brown
50388,Female,20-29,White,White,brown
67053,Male,40-49,White,White,brown
52351,Male,40-49,White,White,black
65667,Male,60-69,White,White,gray
47807,Male,60-69,Southeast Asian,Asian,gray
20659,Female,20-29,Black,Black,black
09658,Male,50-59,East Asian,Asian,gray
56158,Male,10-19,White,White,brown
63969,Female,20-29,White,White,brown
36943,Male,30-39,White,White,black
33988,Male,20-29,Black,Black,black
16249,Male,3-9,Indian,Indian,black
38484,Male,40-49,White,White,brown
00256,Male,50-59,White,White,bald
43015,Male,0-2,East Asian,Asian,brown
28879,Male,70+,Southeast Asian,Asian,black
01777,Female,0-2,White,White,blond
18535,Female,70+,White,White,blond
45481,Male,20-29,White,White,black
64475,Male,40-49,Black,Black,bald
49825,Male,30-39,White,White,brown
23519,Male,40-49,White,White,brown
43288,Male,30-39,Latino_Hispanic,White,brown
27200,Male,20-29,White,White,brown
51254,Male,50-59,White,White,brown
36496,Female,70+,East Asian,Asian,brown
62311,Male,50-59,Black,Indian,bald
67329,Female,3-9,White,White,blond
38469,Female,70+,White,White,gray
51010,Female,60-69,White,White,brown
38479,Female,20-29,East Asian,Asian,black
09218,Male,20-29,Middle Eastern,White,brown
68450,Male,30-39,White,White,brown
58016,Male,50-59,White,White,brown
25208,Male,40-49,Indian,Indian,gray
36571,Female,40-49,White,White,brown
56931,Male,30-39,White,White,brown
57776,Female,20-29,White,White,brown
06619,Male,20-29,Latino_Hispanic,White,black
21031,Male,40-49,White,White,brown
46546,Male,30-39,East Asian,Asian,black
22091,Male,20-29,White,Indian,black
01624,Male,20-29,White,White,black
62295,Male,3-9,White,White,brown
14487,Female,20-29,Latino_Hispanic,White,black
38794,Male,0-2,Middle Eastern,White,brown
20702,Male,40-49,Black,Asian,bald
65629,Female,10-19,Southeast Asian,Asian,black
24937,Female,20-29,Black,Black,brown
44748,Male,20-29,White,White,brown
35673,Male,30-39,White,White,brown
30958,Male,30-39,White,White,brown
08158,Male,50-59,White,White,gray
48305,Female,10-19,White,White,brown
31612,Male,30-39,White,White,black
35093,Male,60-69,White,White,gray
22256,Female,3-9,White,White,blond
63111,Male,40-49,Indian,Black,black
02073,Male,30-39,White,White,brown
38249,Male,3-9,White,White,brown
50681,Male,60-69,White,White,bald
48211,Male,40-49,White,White,bald
37541,Male,40-49,Indian,White,brown
54307,Female,20-29,Black,Black,black
30999,Male,3-9,White,White,brown
51881,Male,60-69,White,White,brown
64473,Male,20-29,White,White,brown
18567,Male,40-49,White,White,brown
40729,Male,20-29,White,White,gray
02569,Female,3-9,White,White,blond
01608,Male,40-49,White,White,black
06190,Male,40-49,Latino_Hispanic,Indian,black
35388,Male,40-49,White,White,black
05289,Female,20-29,White,White,brown
48467,Male,3-9,White,White,blond
59301,Male,50-59,Southeast Asian,Asian,black
29900,Male,20-29,White,White,brown
33580,Male,50-59,Latino_Hispanic,White,gray
51577,Male,40-49,White,White,brown
61728,Male,60-69,Southeast Asian,White,brown
57993,Female,40-49,White,White,blond
66182,Male,30-39,White,White,brown
27226,Female,3-9,Southeast Asian,White,blond
19688,Male,20-29,Indian,White,brown
43688,Male,0-2,White,White,blond
23775,Male,20-29,Black,Black,black
04206,Female,20-29,East Asian,Asian,black
39316,Female,20-29,Black,Black,brown
69697,Female,20-29,White,White,blond
47602,Male,40-49,White,White,brown
19159,Female,3-9,Southeast Asian,Asian,black
35225,Male,30-39,White,White,brown
39189,Female,3-9,White,White,brown
60271,Male,10-19,White,White,blond
09111,Male,60-69,East Asian,White,gray
48336,Male,40-49,White,White,brown
39244,Male,0-2,White,White,blond
08638,Male,60-69,White,White,brown
24238,Male,30-39,White,White,brown
20350,Male,30-39,White,White,brown
18643,Female,3-9,White,White,blond
63898,Male,40-49,White,White,brown
03850,Male,30-39,Latino_Hispanic,White,bald
40014,Male,20-29,White,White,blond
59984,Male,20-29,Indian,Indian,brown
23160,Female,50-59,White,White,brown
29318,Male,30-39,White,White,brown
19598,Male,50-59,White,White,gray
60781,Male,50-59,White,White,brown
46268,Female,3-9,White,White,blond
26076,Female,3-9,Black,Black,brown
20067,Male,10-19,Black,Black,black
08548,Male,20-29,Southeast Asian,Asian,black
33894,Male,30-39,White,White,bald
30682,Male,0-2,White,White,brown
18795,Male,3-9,White,White,blond
67403,Male,10-19,White,White,brown
33681,Male,3-9,White,White,blond
39781,Male,3-9,White,White,red
34068,Male,60-69,White,White,gray
03805,Male,60-69,White,White,gray
04416,Male,50-59,White,White,brown
09516,Male,50-59,Black,Black,bald
50231,Male,40-49,White,White,brown
42781,Female,20-29,Black,Black,brown
57722,Female,3-9,White,White,blond
04266,Male,40-49,White,White,brown
57055,Female,10-19,Indian,Indian,black
68344,Male,40-49,White,White,brown
06658,Male,3-9,White,White,blond
42929,Female,3-9,White,White,blond
47832,Male,20-29,White,White,red
04107,Male,3-9,White,White,blond
61362,Male,30-39,White,White,brown
55299,Male,20-29,Latino_Hispanic,Black,gray
17514,Male,40-49,Latino_Hispanic,Asian,black
47688,Male,20-29,Southeast Asian,Asian,black
24553,Male,50-59,White,White,brown
10846,Male,20-29,Indian,Indian,black
25971,Male,60-69,White,White,bald
12405,Male,10-19,Southeast Asian,Asian,black
59302,Male,3-9,White,Asian,blond
41911,Female,0-2,East Asian,Asian,brown
34813,Male,50-59,White,White,gray
43530,Female,3-9,Southeast Asian,Asian,brown
17308,Male,30-39,White,White,brown
59754,Male,50-59,White,White,gray
07199,Male,40-49,East Asian,Asian,black
09549,Female,20-29,White,White,blond
15998,Male,3-9,Southeast Asian,Asian,brown
59051,Male,40-49,White,White,gray
48457,Female,20-29,White,White,blond
68495,Female,50-59,East Asian,Asian,black
12528,Male,20-29,White,White,brown
41903,Male,30-39,Latino_Hispanic,White,black
54569,Female,3-9,East Asian,Asian,brown
18393,Male,50-59,White,White,gray
55555,Male,30-39,White,White,brown
34458,Female,50-59,White,White,blond
49600,Male,20-29,Latino_Hispanic,White,black
45169,Male,20-29,White,White,brown
28757,Male,50-59,White,White,black
54594,Male,10-19,Black,Indian,black
65606,Male,30-39,White,White,brown
46916,Male,40-49,Latino_Hispanic,White,gray
63388,Male,60-69,White,White,gray
69944,Male,60-69,White,White,gray
29453,Female,0-2,White,White,blond
40870,Female,40-49,White,White,brown
35402,Male,20-29,White,White,blond
60236,Male,30-39,White,White,brown
13735,Male,30-39,White,White,brown
31292,Male,50-59,White,White,bald
10418,Male,60-69,White,White,blond
28550,Male,50-59,Southeast Asian,Black,gray
45879,Female,3-9,White,White,blond
50996,Female,20-29,East Asian,Asian,brown
47909,Female,3-9,Southeast Asian,Asian,brown
68512,Male,30-39,White,White,brown
68272,Male,3-9,White,White,blond
47891,Male,0-2,White,White,brown
59575,Male,30-39,White,White,brown
37616,Male,3-9,White,White,blond
58205,Male,30-39,White,White,brown
49377,Male,20-29,White,White,brown
33141,Male,20-29,East Asian,Asian,brown
52442,Male,50-59,Black,White,bald
60118,Male,40-49,White,White,gray
21281,Male,0-2,White,White,brown
47225,Male,40-49,White,White,black
60441,Female,10-19,Southeast Asian,Asian,black
20840,Female,3-9,White,White,blond
05347,Male,30-39,Latino_Hispanic,Asian,brown
46799,Female,20-29,White,White,brown
26291,Male,3-9,White,White,brown
60198,Female,3-9,White,White,brown
67422,Male,3-9,White,White,blond
04060,Male,50-59,White,White,brown
18903,Male,20-29,White,White,brown
11942,Female,3-9,Indian,White,brown
24840,Male,30-39,Black,Black,black
24122,Male,40-49,Latino_Hispanic,Asian,bald
53971,Male,30-39,White,White,brown
34877,Male,60-69,White,Asian,bald
08274,Male,30-39,White,White,bald
32533,Male,10-19,White,White,brown
42361,Female,20-29,White,White,brown
57766,Male,40-49,White,White,blond
40816,Male,50-59,White,White,black
66778,Female,3-9,White,White,brown
07158,Female,3-9,White,White,brown
46804,Male,0-2,White,White,brown
31139,Female,20-29,White,White,blond
03830,Male,20-29,White,Indian,brown
69196,Male,40-49,Indian,Indian,gray
18667,Female,3-9,East Asian,Asian,black
17345,Male,20-29,East Asian,Asian,black
62399,Male,40-49,White,White,gray
49434,Male,20-29,White,White,black
10236,Female,20-29,Black,Black,black
61100,Male,40-49,White,White,gray
67818,Male,50-59,White,White,gray
57253,Male,40-49,White,White,brown
02936,Female,70+,Black,Indian,black
62845,Male,50-59,White,White,gray
21156,Male,20-29,White,Asian,black
23666,Male,50-59,Southeast Asian,Asian,black
14367,Female,20-29,East Asian,White,brown
55225,Female,70+,Southeast Asian,White,brown
30116,Female,40-49,East Asian,Asian,brown
12414,Female,20-29,East Asian,White,brown
46781,Female,30-39,Black,Indian,brown
21128,Female,70+,White,White,gray
02597,Male,40-49,White,White,gray
53412,Male,40-49,White,White,brown
60083,Male,0-2,Latino_Hispanic,Asian,brown
35851,Male,20-29,Latino_Hispanic,Asian,black
13399,Male,40-49,White,White,blond
19099,Male,20-29,East Asian,Asian,black
64287,Male,40-49,Latino_Hispanic,White,brown
32519,Male,0-2,White,White,blond
60791,Female,3-9,White,White,blond
00839,Male,20-29,White,White,brown
49444,Male,20-29,White,White,black
09229,Male,10-19,Southeast Asian,Asian,black
36873,Female,10-19,White,White,brown
18760,Male,20-29,Indian,Indian,black
17623,Male,3-9,White,White,brown
20130,Male,3-9,Southeast Asian,Asian,black
49609,Male,30-39,White,White,brown
00265,Male,30-39,Black,Black,bald
46079,Female,30-39,Black,Black,black
01774,Male,20-29,Latino_Hispanic,White,black
55755,Male,30-39,White,White,bald
35710,Male,10-19,East Asian,Asian,brown
43503,Male,60-69,White,White,gray
17425,Male,30-39,White,White,brown
25248,Male,50-59,White,White,bald
41042,Male,50-59,White,White,gray
44701,Male,50-59,Latino_Hispanic,Black,gray
55201,Male,50-59,Black,Black,bald
54524,Male,20-29,White,White,brown
45944,Male,30-39,White,White,bald
62024,Male,30-39,White,White,brown
44850,Female,20-29,White,White,brown
05579,Male,3-9,East Asian,Asian,brown
20639,Male,20-29,White,White,black
01078,Male,0-2,White,White,blond
18432,Male,50-59,White,White,gray
45032,Male,30-39,Black,Black,black
26111,Male,40-49,White,White,brown
54628,Male,0-2,White,White,brown
52099,Male,3-9,East Asian,Asian,black
44491,Female,70+,White,White,brown
65916,Female,20-29,Black,Indian,black
48850,Male,20-29,White,White,brown
22942,Male,20-29,White,White,brown
64394,Female,3-9,White,White,brown
40407,Male,20-29,Black,Black,brown
47569,Male,3-9,White,White,brown
24010,Male,40-49,Latino_Hispanic,White,bald
19799,Male,10-19,White,White,brown
68197,Male,40-49,White,White,brown
65023,Male,40-49,White,White,blond
44042,Male,30-39,Southeast Asian,Asian,brown
38520,Male,60-69,Southeast Asian,Asian,gray
46794,Male,20-29,White,White,brown
34797,Male,3-9,East Asian,Asian,brown
66020,Male,3-9,White,White,blond
48595,Female,10-19,Black,Black,black
52586,Female,3-9,White,White,blond
60206,Female,3-9,White,White,brown
38312,Female,20-29,Black,Black,black
62087,Male,30-39,Indian,Indian,brown
44228,Male,10-19,Southeast Asian,Indian,black
24536,Male,40-49,White,White,bald
21874,Male,10-19,White,White,black
68451,Male,30-39,White,White,brown
22848,Male,3-9,Southeast Asian,Asian,black
43184,Male,20-29,East Asian,Asian,black
23329,Female,3-9,Latino_Hispanic,White,brown
27440,Male,20-29,East Asian,White,gray
66610,Male,3-9,East Asian,Asian,brown
28395,Female,3-9,White,White,blond
06207,Male,50-59,White,White,brown
06514,Male,30-39,Southeast Asian,Asian,black
11039,Male,20-29,White,White,blond
49921,Male,40-49,Latino_Hispanic,Asian,black
33809,Male,30-39,White,White,brown
39240,Male,20-29,White,White,brown
09842,Female,3-9,White,White,blond
51363,Female,50-59,White,White,blond
31271,Male,20-29,White,White,brown
64212,Male,20-29,East Asian,Asian,brown
26302,Male,60-69,White,White,gray
16257,Male,30-39,Indian,White,black
55820,Male,40-49,White,White,brown
59572,Female,0-2,White,White,brown
61587,Male,10-19,Southeast Asian,Asian,black
26386,Female,20-29,White,White,blond
00458,Male,20-29,White,White,brown
28527,Male,50-59,White,White,gray
30200,Male,60-69,White,White,gray
67231,Male,10-19,Indian,Indian,black
67769,Male,0-2,White,White,blond
56121,Female,3-9,East Asian,Asian,brown
69942,Male,30-39,White,White,brown
15838,Male,0-2,White,Asian,brown
30401,Female,0-2,East Asian,White,blond
19777,Female,3-9,White,White,blond
05736,Male,50-59,Latino_Hispanic,White,bald
68466,Male,20-29,White,White,brown
58856,Male,3-9,White,White,red
65655,Male,30-39,White,White,brown
63174,Male,0-2,Black,Black,black
68166,Male,30-39,White,White,brown
16179,Male,60-69,White,White,gray
09800,Male,40-49,White,White,brown
45855,Male,50-59,Latino_Hispanic,Asian,black
32050,Male,20-29,White,Black,brown
34045,Female,40-49,White,Asian,brown
20979,Male,0-2,White,White,brown
25560,Male,50-59,White,White,gray
38439,Male,3-9,White,White,brown
63679,Male,20-29,White,White,brown
63924,Female,70+,Black,Black,blond
13132,Female,10-19,Southeast Asian,Indian,brown
44841,Male,40-49,White,White,black
62121,Male,60-69,East Asian,Asian,gray
54650,Male,60-69,Southeast Asian,Asian,black
39538,Male,3-9,East Asian,Asian,brown
57145,Female,3-9,White,White,blond
42431,Male,40-49,White,White,brown
28682,Male,3-9,White,White,blond
47684,Female,10-19,Black,Black,brown
35052,Male,20-29,East Asian,Asian,black
08400,Male,40-49,White,White,brown
16771,Female,3-9,Black,Black,brown
18230,Male,40-49,White,White,brown
63638,Male,50-59,White,White,brown
21326,Male,30-39,Latino_Hispanic,White,brown
24661,Male,30-39,White,White,brown
19154,Male,20-29,White,Asian,brown
58474,Male,10-19,White,White,brown
63020,Female,20-29,Latino_Hispanic,Indian,brown
29244,Male,40-49,White,White,brown
50624,Male,20-29,White,White,brown
66847,Male,3-9,White,White,brown
18725,Male,10-19,East Asian,Asian,black
09911,Female,20-29,East Asian,Asian,black
21866,Male,50-59,East Asian,Asian,black
42233,Male,30-39,White,White,bald
14061,Male,40-49,White,White,brown
36392,Male,3-9,Black,Black,black
10750,Female,3-9,Latino_Hispanic,Indian,brown
22131,Female,0-2,Latino_Hispanic,Asian,blond
25978,Male,20-29,East Asian,Asian,black
46089,Male,60-69,White,White,gray
49302,Male,60-69,White,White,gray
69026,Male,3-9,White,White,red
36602,Male,40-49,Middle Eastern,White,brown
28347,Male,30-39,White,White,brown
13994,Female,10-19,Southeast Asian,Asian,black
36069,Male,30-39,Indian,White,black
08248,Female,0-2,White,White,blond
44247,Male,20-29,Southeast Asian,Asian,black
16856,Female,20-29,White,White,blond
23917,Male,70+,White,White,gray
40895,Male,3-9,Black,Black,brown
11319,Female,0-2,White,White,brown
30650,Male,60-69,White,White,gray
06995,Male,40-49,White,White,gray
31948,Male,50-59,White,White,black
58147,Female,20-29,White,White,brown
27103,Male,20-29,Southeast Asian,Asian,black
14230,Male,20-29,Latino_Hispanic,Black,black
66215,Male,30-39,White,White,brown
41846,Male,30-39,Latino_Hispanic,Asian,brown
35077,Male,3-9,White,White,blond
11044,Male,20-29,East Asian,Asian,brown
07272,Male,20-29,Latino_Hispanic,Black,black
08820,Male,3-9,East Asian,Asian,black
38323,Male,20-29,White,White,brown
07789,Male,20-29,Black,Black,black
12895,Male,30-39,White,White,black
69633,Male,40-49,White,White,brown
23923,Male,20-29,White,White,brown
00723,Male,50-59,East Asian,Asian,bald
13231,Male,40-49,Indian,Indian,black
54557,Male,50-59,White,White,black
05960,Male,10-19,Indian,Indian,black
12155,Male,40-49,White,White,brown
21781,Male,30-39,White,Asian,bald
45765,Female,40-49,Latino_Hispanic,Black,brown
32775,Male,30-39,White,White,brown
63231,Male,10-19,Indian,Indian,black
08039,Male,3-9,East Asian,Asian,black
49974,Female,3-9,White,White,brown
02290,Female,0-2,White,White,blond
01178,Male,40-49,White,White,bald
40602,Male,10-19,White,White,brown
66565,Male,3-9,White,White,blond
42310,Male,20-29,Southeast Asian,Asian,black
53689,Male,3-9,White,White,brown
28521,Male,20-29,White,White,brown
58396,Male,3-9,White,White,brown
63732,Male,3-9,White,White,blond
27375,Female,40-49,White,White,blond
34622,Male,20-29,White,White,gray
59992,Male,60-69,East Asian,Asian,gray
11518,Male,20-29,Black,Black,black
32425,Male,10-19,White,White,blond
24430,Male,30-39,Black,Black,blond
34015,Male,30-39,White,White,brown
45208,Male,20-29,East Asian,Asian,black
44478,Male,30-39,Indian,White,black
07073,Female,50-59,White,White,brown
